signal_id,timestamp,signal_action,signal_type,signal_price,status,skip_reason,consecutive_losses,win_streak,current_capital,has_open_position,feature_open,feature_high,feature_low,feature_close,feature_volume,feature_EMA_8,feature_EMA_21,feature_EMA_50,feature_RSI,feature_MACD,feature_MACD_signal,feature_MACD_hist,feature_ATR,feature_BB_width,feature_ema8_vs_ema21,feature_price_vs_ema50,feature_returns_1min,feature_hour,feature_minute,feature_day_of_week,feature_has_open_position,feature_consecutive_losses,feature_win_streak,feature_capital
13913,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13914,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13915,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13916,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13917,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13918,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13919,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13920,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13921,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13922,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13923,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13924,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13925,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13926,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13927,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13928,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13929,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13930,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13931,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13932,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13933,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13934,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13935,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13936,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13937,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13938,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13939,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13940,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13941,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13942,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13943,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13944,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13945,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13946,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13947,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13948,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13949,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13950,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13951,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13952,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13953,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13954,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13955,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13956,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13957,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13958,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13959,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13960,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13961,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13962,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13963,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13964,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13965,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13966,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13967,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13968,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13969,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13970,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13971,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13972,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13973,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13974,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13975,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13976,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13977,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13978,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13979,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13980,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13981,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13982,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13983,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13984,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13985,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13986,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13987,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13988,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13989,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13990,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13991,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13992,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13993,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13994,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13995,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13996,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13997,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13998,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
13999,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14000,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14001,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14002,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14003,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14004,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14005,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14006,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14007,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14008,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14009,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14010,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14011,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14012,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14013,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14014,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14015,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14016,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14017,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14018,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14019,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14020,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14021,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14022,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14023,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14024,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14025,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14026,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14027,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14028,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14029,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14030,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14031,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14032,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14033,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14034,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14035,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14036,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14037,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14038,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14039,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14040,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14041,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14042,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14043,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14044,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14045,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14046,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14047,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14048,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14049,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14050,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14051,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14052,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14053,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14054,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14055,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14056,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14057,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14058,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14059,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14060,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14061,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14062,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14063,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14064,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14065,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14066,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14067,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14068,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14069,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14070,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14071,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14072,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14073,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14074,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14075,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14076,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14077,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14078,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14079,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14080,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14081,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14082,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14083,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14084,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14085,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14086,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14087,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14088,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14089,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14090,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14091,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14092,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14093,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14094,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14095,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14096,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14097,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14098,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14099,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14100,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14101,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14102,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14103,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14104,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14105,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14106,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14107,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14108,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14109,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14110,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14111,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14112,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14113,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14114,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14115,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14116,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14117,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14118,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14119,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14120,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14121,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14122,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14123,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14124,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14125,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14126,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14127,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14128,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14129,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14130,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14131,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14132,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14133,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14134,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14135,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14136,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
14137,,NO_SIGNAL,,0.0,NO_SIGNAL,,0,1,,False,,,,,,,,,,,,,,,,,,,,,,,,
