trade_id,strategy,action,entry_price,exit_price,pnl,pnl_points,pnl_percent,duration_minutes,exit_reason,risk_pct,risk_reward,market_regime,volatility_regime,confidence,entry_data,exit_data
127,trend_following,BUY,15468.65,15398.0,-5298.749999999973,-70.64999999999964,-0.4567302253267068,30.0,STOP_LOSS,0.6740027503482013,2.5,NEUTRAL,NORMAL,0.8,"{'price': 15468.65, 'rsi': 56.36994149403137, 'macd': 8.744443090821733, 'atr_pct': 0.2810984982990952, 'bb_position': 0.33587932880890625, 'ema_distance': 0.022635121869834005, 'trend_strength': 0.2673448440679047, 'hour': 12, 'day_of_week': 3}","{'price': 15386.25, 'rsi': 29.05024609876179, 'macd': -9.936946259702381, 'atr_pct': 0.27306384410942086, 'bb_position': 0.0944318489108585, 'ema_distance': 0.1290132613476798, 'trend_strength': 0.3825729353737019, 'hour': 13, 'day_of_week': 3}"
128,trend_following,BUY,15841.35,15851.35,750.0,10.0,0.06312593308019834,30.0,STOP_LOSS,0.6885779764423016,2.5,TRENDING,NORMAL,0.8,"{'price': 15841.35, 'rsi': 41.022210940779836, 'macd': 33.38514510197092, 'atr_pct': 0.17233379730894424, 'bb_position': 0.08092599828648601, 'ema_distance': 0.13677058287522983, 'trend_strength': 0.38873278659161575, 'hour': 14, 'day_of_week': 0}","{'price': 15835.6, 'rsi': 47.65863749882281, 'macd': 25.634016031874125, 'atr_pct': 0.1862214612284102, 'bb_position': 0.07442838921236439, 'ema_distance': 0.08475094735273658, 'trend_strength': 0.43123707581522625, 'hour': 15, 'day_of_week': 0}"
129,trend_following,BUY,15835.6,15776.193236743271,-4455.507244254704,-59.40676325672939,-0.375146904801393,1125.0,STOP_LOSS,0.573418650805974,2.5,TRENDING,NORMAL,0.8,"{'price': 15835.6, 'rsi': 47.65863749882281, 'macd': 25.634016031874125, 'atr_pct': 0.1862214612284102, 'bb_position': 0.07442838921236439, 'ema_distance': 0.08475094735273658, 'trend_strength': 0.43123707581522625, 'hour': 15, 'day_of_week': 0}","{'price': 15716.85, 'rsi': 19.941904064600394, 'macd': -9.80445973721362, 'atr_pct': 0.2365068609258777, 'bb_position': -0.08035082569395616, 'ema_distance': 0.1636324492712169, 'trend_strength': 0.5973901386635003, 'hour': 9, 'day_of_week': 1}"
130,trend_following,BUY,15832.05,15778.383698047457,-4024.972646440665,-53.6663019525422,-0.33897253957979034,1110.0,STOP_LOSS,0.5180093439257839,2.5,TRENDING,NORMAL,0.8,"{'price': 15832.05, 'rsi': 47.13562103924254, 'macd': 21.239448441578133, 'atr_pct': 0.18887997087282943, 'bb_position': 0.08985195308349714, 'ema_distance': 0.05565220801560347, 'trend_strength': 0.45371826574796775, 'hour': 15, 'day_of_week': 0}","{'price': 15716.85, 'rsi': 19.941904064600394, 'macd': -9.80445973721362, 'atr_pct': 0.2365068609258777, 'bb_position': -0.08035082569395616, 'ema_distance': 0.1636324492712169, 'trend_strength': 0.5973901386635003, 'hour': 9, 'day_of_week': 1}"
132,trend_following,BUY,15799.1,15809.1,750.0,10.0,0.06329474463735275,1170.0,STOP_LOSS,0.5440600833983363,2.5,TRENDING,NORMAL,0.8,"{'price': 15799.1, 'rsi': 48.73444090276871, 'macd': 7.665317666702322, 'atr_pct': 0.18977120758234708, 'bb_position': 0.42296449585062446, 'ema_distance': 0.038512205568890165, 'trend_strength': 0.4014797729252166, 'hour': 15, 'day_of_week': 2}","{'price': 15805.0, 'rsi': 45.518249798531144, 'macd': 6.955313105318055, 'atr_pct': 0.2645636552627993, 'bb_position': 0.2559056438297407, 'ema_distance': 0.02749878360245452, 'trend_strength': 0.38212343997208903, 'hour': 10, 'day_of_week': 3}"
131,trend_following,BUY,15789.75,15799.75,1500.0,10.0,0.06333222501939549,1200.0,STOP_LOSS,0.9056282643832326,2.5,TRENDING,NORMAL,0.8,"{'price': 15789.75, 'rsi': 49.72271388522295, 'macd': 10.150545683400196, 'atr_pct': 0.18719196223589782, 'bb_position': 0.3630955534687872, 'ema_distance': 0.06065143305417468, 'trend_strength': 0.3950222080467669, 'hour': 15, 'day_of_week': 2}","{'price': 15775.25, 'rsi': 38.44127323153222, 'macd': 2.2284580809828185, 'atr_pct': 0.27031493727742434, 'bb_position': 0.0038242175338884816, 'ema_distance': 0.01151358310351054, 'trend_strength': 0.4110654702254506, 'hour': 11, 'day_of_week': 3}"
133,trend_following,BUY,15805.0,15769.95,-5257.499999999891,-35.04999999999927,-0.22176526415690775,75.0,STOP_LOSS,0.6834337030757548,2.5,TRENDING,NORMAL,0.8,"{'price': 15805.0, 'rsi': 45.518249798531144, 'macd': 6.955313105318055, 'atr_pct': 0.2645636552627993, 'bb_position': 0.2559056438297407, 'ema_distance': 0.02749878360245452, 'trend_strength': 0.38212343997208903, 'hour': 10, 'day_of_week': 3}","{'price': 15754.2, 'rsi': 44.471894695529336, 'macd': -7.127115192604833, 'atr_pct': 0.26958797381922495, 'bb_position': 0.0035118948088811554, 'ema_distance': 0.07542889065275037, 'trend_strength': 0.45781592872500887, 'hour': 12, 'day_of_week': 3}"
134,trend_following,SELL,15681.15,15671.15,750.0,10.0,0.06377083313404948,60.0,STOP_LOSS,0.9709089798352,2.5,TRENDING,NORMAL,0.8,"{'price': 15681.15, 'rsi': 80.82986990642497, 'macd': -23.378801262655543, 'atr_pct': 0.23362900224610053, 'bb_position': 0.6363302321135432, 'ema_distance': 0.0850555668130449, 'trend_strength': 0.9011541002299904, 'hour': 13, 'day_of_week': 4}","{'price': 15692.45, 'rsi': 65.77534231388624, 'macd': -14.911141386974123, 'atr_pct': 0.22026060758062516, 'bb_position': 0.8847195928742781, 'ema_distance': 0.03935062278355995, 'trend_strength': 0.7732663248834781, 'hour': 14, 'day_of_week': 4}"
135,trend_following,SELL,15692.45,15712.191895911932,-7403.210966974257,-19.74189591193135,-0.1258050585595707,30.0,STOP_LOSS,0.9661363980713038,2.5,TRENDING,NORMAL,0.8,"{'price': 15692.45, 'rsi': 65.77534231388624, 'macd': -14.911141386974123, 'atr_pct': 0.22026060758062516, 'bb_position': 0.8847195928742781, 'ema_distance': 0.03935062278355995, 'trend_strength': 0.7732663248834781, 'hour': 14, 'day_of_week': 4}","{'price': 15749.55, 'rsi': 77.94295496541532, 'macd': -3.7579358196944668, 'atr_pct': 0.24275069990661952, 'bb_position': 1.1434986157144942, 'ema_distance': 0.04273063976269349, 'trend_strength': 0.6825842349565377, 'hour': 15, 'day_of_week': 4}"
136,trend_following,SELL,15703.4,15728.2,-7440.000000000327,-24.80000000000109,-0.1579275825617452,15.0,STOP_LOSS,0.970937453183051,2.5,TRENDING,NORMAL,0.8,"{'price': 15703.4, 'rsi': 65.55371469389462, 'macd': -10.790674202782611, 'atr_pct': 0.22822628038695977, 'bb_position': 0.9066399119275179, 'ema_distance': 0.010416464972679378, 'trend_strength': 0.7343340005084111, 'hour': 14, 'day_of_week': 4}","{'price': 15749.55, 'rsi': 77.94295496541532, 'macd': -3.7579358196944668, 'atr_pct': 0.24275069990661952, 'bb_position': 1.1434986157144942, 'ema_distance': 0.04273063976269349, 'trend_strength': 0.6825842349565377, 'hour': 15, 'day_of_week': 4}"
138,trend_following,BUY,15857.35,15867.35,3750.0,10.0,0.06306223927705448,30.0,STOP_LOSS,0.748576168670909,2.5,TRENDING,NORMAL,0.8,"{'price': 15857.35, 'rsi': 20.4219629471407, 'macd': 20.98290894945785, 'atr_pct': 0.1812814156932179, 'bb_position': -0.15550806619968657, 'ema_distance': 0.02065085620892695, 'trend_strength': 0.43022995053311275, 'hour': 14, 'day_of_week': 1}","{'price': 15865.55, 'rsi': 24.21606961082142, 'macd': 7.2963771259401256, 'atr_pct': 0.20205503658645815, 'bb_position': 0.034596455989648625, 'ema_distance': 0.06475050871709781, 'trend_strength': 0.523169816940871, 'hour': 14, 'day_of_week': 1}"
137,trend_following,BUY,15879.65,15827.95,-3877.499999999918,-51.69999999999891,-0.3255739263774637,60.0,STOP_LOSS,0.5160185056038024,2.5,TRENDING,NORMAL,0.8,"{'price': 15879.65, 'rsi': 27.598948728950404, 'macd': 31.43118211846013, 'atr_pct': 0.16930923720431032, 'bb_position': 0.012479038526098572, 'ema_distance': 0.09824558250333693, 'trend_strength': 0.38153872087761065, 'hour': 13, 'day_of_week': 1}","{'price': 15818.9, 'rsi': 11.628768298383719, 'macd': -1.4709700506209629, 'atr_pct': 0.21100437722326695, 'bb_position': -0.052898531489585614, 'ema_distance': 0.12347430981447954, 'trend_strength': 0.5665582425865096, 'hour': 14, 'day_of_week': 1}"
139,trend_following,BUY,16166.15,16176.15,1500.0,10.0,0.06185764699696588,4050.0,STOP_LOSS,0.7657389963150251,2.5,TRENDING,LOW,0.8,"{'price': 16166.15, 'rsi': 35.05538937162676, 'macd': 16.27785251991918, 'atr_pct': 0.13511477465480168, 'bb_position': -0.06858445753770558, 'ema_distance': 0.053433489674573856, 'trend_strength': 0.3564163042367251, 'hour': 14, 'day_of_week': 4}","{'price': 16144.65, 'rsi': 40.01567247390642, 'macd': 3.140820656388314, 'atr_pct': 0.1920361942102879, 'bb_position': 0.04675335747558864, 'ema_distance': 0.025528830136424152, 'trend_strength': 0.40247108942169163, 'hour': 9, 'day_of_week': 0}"
140,trend_following,BUY,16174.0,16184.0,1500.0,10.0,0.06182762458266354,4035.0,STOP_LOSS,0.8862923368058091,2.5,TRENDING,LOW,0.8,"{'price': 16174.0, 'rsi': 40.629562951885994, 'macd': 13.82061520312709, 'atr_pct': 0.13412178275539258, 'bb_position': 0.09865359351099642, 'ema_distance': 0.037894012575583794, 'trend_strength': 0.38964089650926054, 'hour': 14, 'day_of_week': 4}","{'price': 16144.65, 'rsi': 40.01567247390642, 'macd': 3.140820656388314, 'atr_pct': 0.1920361942102879, 'bb_position': 0.04675335747558864, 'ema_distance': 0.025528830136424152, 'trend_strength': 0.40247108942169163, 'hour': 9, 'day_of_week': 0}"
142,trend_following,SELL,16129.9,16119.9,2250.0,10.0,0.06199666457944562,1170.0,STOP_LOSS,0.8605671835447819,2.5,TRENDING,LOW,0.8,"{'price': 16129.9, 'rsi': 43.61257407311678, 'macd': -14.869724989512179, 'atr_pct': 0.14513862011366643, 'bb_position': 0.5896251237159497, 'ema_distance': 0.07395493061259374, 'trend_strength': 0.8477958561112431, 'hour': 14, 'day_of_week': 1}","{'price': 16121.45, 'rsi': 59.56842233478016, 'macd': -11.643968654841956, 'atr_pct': 0.18278664228625274, 'bb_position': 0.7058869322044189, 'ema_distance': 0.04498452920044808, 'trend_strength': 0.44332057816705783, 'hour': 9, 'day_of_week': 2}"
141,trend_following,SELL,16134.95,16124.95,3000.0,10.0,0.06197726054310673,1200.0,STOP_LOSS,0.9465741868683963,2.5,TRENDING,LOW,0.8,"{'price': 16134.95, 'rsi': 47.6818034317655, 'macd': -17.498576012530975, 'atr_pct': 0.1445398254808882, 'bb_position': 0.634639966227166, 'ema_distance': 0.09629706716348276, 'trend_strength': 0.8759776095192464, 'hour': 14, 'day_of_week': 1}","{'price': 16129.25, 'rsi': 60.54193163251953, 'macd': -8.619850385513928, 'atr_pct': 0.18918601741733582, 'bb_position': 0.7696874141787328, 'ema_distance': 0.022371173431161746, 'trend_strength': 0.37853118180071527, 'hour': 10, 'day_of_week': 2}"
143,trend_following,SELL,16121.45,16111.45,3000.0,10.0,0.062029159908072784,7200.0,STOP_LOSS,0.9160014272561386,2.5,TRENDING,NORMAL,0.8,"{'price': 16121.45, 'rsi': 59.56842233478016, 'macd': -11.643968654841956, 'atr_pct': 0.18278664228625274, 'bb_position': 0.7058869322044189, 'ema_distance': 0.04498452920044808, 'trend_strength': 0.44332057816705783, 'hour': 9, 'day_of_week': 2}","{'price': 16173.95, 'rsi': 86.30021030456874, 'macd': 46.46065981223728, 'atr_pct': 0.20696861310935, 'bb_position': 1.0248229072219501, 'ema_distance': 0.3394150457391587, 'trend_strength': 0.4271746300708636, 'hour': 9, 'day_of_week': 0}"
144,trend_following,SELL,16129.25,16119.25,3750.0,10.0,0.061999163011299346,7185.0,STOP_LOSS,0.7553824310725218,2.5,TRENDING,NORMAL,0.8,"{'price': 16129.25, 'rsi': 60.54193163251953, 'macd': -8.619850385513928, 'atr_pct': 0.18918601741733582, 'bb_position': 0.7696874141787328, 'ema_distance': 0.022371173431161746, 'trend_strength': 0.37853118180071527, 'hour': 10, 'day_of_week': 2}","{'price': 16173.95, 'rsi': 86.30021030456874, 'macd': 46.46065981223728, 'atr_pct': 0.20696861310935, 'bb_position': 1.0248229072219501, 'ema_distance': 0.3394150457391587, 'trend_strength': 0.4271746300708636, 'hour': 9, 'day_of_week': 0}"
145,trend_following,BUY,16272.55,16679.363749999997,30511.031249999814,406.8137499999975,2.499999999999985,4260.0,TAKE_PROFIT,0.8368143073651668,2.5,TRENDING,NORMAL,0.8,"{'price': 16272.55, 'rsi': 51.787784966924654, 'macd': 25.205455862325834, 'atr_pct': 0.16138044919643524, 'bb_position': 0.31500255766063584, 'ema_distance': 0.10508042383686894, 'trend_strength': 0.6482707222599329, 'hour': 13, 'day_of_week': 1}","{'price': 16680.5, 'rsi': 62.757525142036535, 'macd': 27.035651181282446, 'atr_pct': 0.167004243620652, 'bb_position': 0.8385753162741957, 'ema_distance': 0.14986003047558658, 'trend_strength': 0.18993505169703556, 'hour': 12, 'day_of_week': 4}"
146,trend_following,BUY,16517.0,16527.0,750.0,10.0,0.06054368226675546,8325.0,STOP_LOSS,0.8231180442559756,2.5,TRENDING,NORMAL,0.8,"{'price': 16517.0, 'rsi': 37.19026503804825, 'macd': 29.144268870815722, 'atr_pct': 0.15224573815722453, 'bb_position': 0.054659669879271816, 'ema_distance': 0.08951457951482335, 'trend_strength': 0.5235642628461534, 'hour': 15, 'day_of_week': 2}","{'price': 16523.3, 'rsi': 36.447715881341, 'macd': -17.13253228796384, 'atr_pct': 0.19647579910965557, 'bb_position': -0.03033183616780138, 'ema_distance': 0.12852660122429457, 'trend_strength': 0.42851840866709445, 'hour': 9, 'day_of_week': 1}"
147,trend_following,BUY,16631.0,16564.25,-5006.25,-66.75,-0.4013589080632553,1110.0,STOP_LOSS,0.6282864867773358,2.5,TRENDING,NORMAL,0.8,"{'price': 16631.0, 'rsi': 56.27060367807014, 'macd': 2.1497126229187415, 'atr_pct': 0.15276978448164816, 'bb_position': 0.6268852700178739, 'ema_distance': 0.03154452624358844, 'trend_strength': 0.5181134540249508, 'hour': 15, 'day_of_week': 0}","{'price': 16523.3, 'rsi': 36.447715881341, 'macd': -17.13253228796384, 'atr_pct': 0.19647579910965557, 'bb_position': -0.03033183616780138, 'ema_distance': 0.12852660122429457, 'trend_strength': 0.42851840866709445, 'hour': 9, 'day_of_week': 1}"
148,trend_following,SELL,16523.2,16572.95,-7462.5,-49.75,-0.30109179819889614,165.0,STOP_LOSS,0.9415764335907448,2.5,TRENDING,NORMAL,0.8,"{'price': 16523.2, 'rsi': 44.975356017102534, 'macd': -21.727424180920934, 'atr_pct': 0.19933011938192627, 'bb_position': 0.5688159623949431, 'ema_distance': 0.10830419366240046, 'trend_strength': 0.5450779853915959, 'hour': 10, 'day_of_week': 2}","{'price': 16595.9, 'rsi': 85.4932588292388, 'macd': 10.253001144770678, 'atr_pct': 0.15569680291087384, 'bb_position': 0.9418624149422955, 'ema_distance': 0.09438716746165061, 'trend_strength': 0.28673486159632605, 'hour': 12, 'day_of_week': 2}"
149,trend_following,SELL,16530.1,16572.95,-6427.500000000327,-42.85000000000218,-0.2592240821289779,150.0,STOP_LOSS,0.8109859332535774,2.5,TRENDING,NORMAL,0.8,"{'price': 16530.1, 'rsi': 43.36483853196616, 'macd': -17.427840167070826, 'atr_pct': 0.20220688320094893, 'bb_position': 0.6208598624114818, 'ema_distance': 0.07358661256066962, 'trend_strength': 0.5466712267900522, 'hour': 10, 'day_of_week': 2}","{'price': 16595.9, 'rsi': 85.4932588292388, 'macd': 10.253001144770678, 'atr_pct': 0.15569680291087384, 'bb_position': 0.9418624149422955, 'ema_distance': 0.09438716746165061, 'trend_strength': 0.28673486159632605, 'hour': 12, 'day_of_week': 2}"
150,trend_following,BUY,17240.65,17250.65,1500.0,10.0,0.05800245350378321,165.0,STOP_LOSS,0.7950433950953156,2.5,TRENDING,NORMAL,0.8,"{'price': 17240.65, 'rsi': 33.1264556737662, 'macd': 27.340817255688307, 'atr_pct': 0.1605010749097565, 'bb_position': -0.04034734536573153, 'ema_distance': 0.087964261084614, 'trend_strength': 0.4783357063739496, 'hour': 9, 'day_of_week': 1}","{'price': 17240.85, 'rsi': 31.970029959861606, 'macd': 4.651454502738488, 'atr_pct': 0.20822639255025072, 'bb_position': 0.17638217583773355, 'ema_distance': 0.007134337794905525, 'trend_strength': 0.6569821148512941, 'hour': 12, 'day_of_week': 1}"
151,trend_following,BUY,17226.3,17236.3,3000.0,10.0,0.058050771204495456,1515.0,STOP_LOSS,0.9965414573412157,2.5,TRENDING,NORMAL,0.8,"{'price': 17226.3, 'rsi': 31.967435679366616, 'macd': 19.19587520516143, 'atr_pct': 0.16660571335690466, 'bb_position': -0.07371223860060629, 'ema_distance': 0.031176651357858125, 'trend_strength': 0.5012670530406319, 'hour': 10, 'day_of_week': 1}","{'price': 17234.65, 'rsi': 33.188026841154525, 'macd': -9.779676201884286, 'atr_pct': 0.27142165015577363, 'bb_position': 0.11342134528476061, 'ema_distance': 0.10133782899981994, 'trend_strength': 0.5253052707270889, 'hour': 11, 'day_of_week': 2}"
152,trend_following,BUY,17300.1,17310.1,750.0,10.0,0.057803134085930144,1515.0,STOP_LOSS,0.6296754436882473,2.5,TRENDING,NORMAL,0.8,"{'price': 17300.1, 'rsi': 55.72784655685235, 'macd': 11.973826743709651, 'atr_pct': 0.27375977182625977, 'bb_position': 0.4229904825467303, 'ema_distance': 0.04198254040609134, 'trend_strength': 0.4460889360569994, 'hour': 10, 'day_of_week': 2}","{'price': 17298.65, 'rsi': 47.76613918186982, 'macd': 24.591243314422172, 'atr_pct': 0.2279492495492007, 'bb_position': 0.23327198388902298, 'ema_distance': 0.10355234825570835, 'trend_strength': 0.14086037747035937, 'hour': 11, 'day_of_week': 3}"
153,trend_following,BUY,17380.45,17380.2,-93.75,-0.25,-0.0014383977399894709,15.0,STOP_LOSS,0.7175533650361676,2.5,NEUTRAL,NORMAL,0.8,"{'price': 17380.45, 'rsi': 36.489291941533516, 'macd': 9.247118655654049, 'atr_pct': 0.15310716515230602, 'bb_position': -0.13806777676518336, 'ema_distance': 0.014224223903173776, 'trend_strength': 0.27232110631026235, 'hour': 14, 'day_of_week': 4}","{'price': 17365.55, 'rsi': 30.47316241406662, 'macd': 4.478456819189887, 'atr_pct': 0.16062178936374963, 'bb_position': -0.1294488630430185, 'ema_distance': 0.017976844399405865, 'trend_strength': 0.2945741953241045, 'hour': 14, 'day_of_week': 4}"
154,trend_following,BUY,17644.35,17654.35,1500.0,10.0,0.05667536633539916,60.0,STOP_LOSS,0.882720232524418,2.5,TRENDING,LOW,0.8,"{'price': 17644.35, 'rsi': 34.964444012523174, 'macd': 22.471083271688258, 'atr_pct': 0.1219532436324214, 'bb_position': 0.011966013930763504, 'ema_distance': 0.08253610886456997, 'trend_strength': 0.5388493853075028, 'hour': 14, 'day_of_week': 3}","{'price': 17652.25, 'rsi': 47.946512159715525, 'macd': 16.36607575306698, 'atr_pct': 0.12493348682786438, 'bb_position': 0.22068317222028286, 'ema_distance': 0.05276639423079933, 'trend_strength': 0.6097668076107293, 'hour': 15, 'day_of_week': 3}"
155,trend_following,BUY,17647.6,17657.6,1500.0,10.0,0.0566649289421791,14355.0,STOP_LOSS,0.9502494941426175,2.5,TRENDING,NORMAL,0.8,"{'price': 17647.6, 'rsi': 47.552462155984244, 'macd': 8.371153502659581, 'atr_pct': 0.15570712974326256, 'bb_position': 0.34902106294856283, 'ema_distance': 0.024092441456616716, 'trend_strength': 0.6832060397632529, 'hour': 10, 'day_of_week': 4}","{'price': 17618.1, 'rsi': 27.987309370402926, 'macd': -58.56618210357192, 'atr_pct': 0.28025155947576347, 'bb_position': -0.03952324083594817, 'ema_distance': 0.34708567133630414, 'trend_strength': 0.8847886469297045, 'hour': 9, 'day_of_week': 0}"
156,trend_following,BUY,17675.2,17685.2,1500.0,10.0,0.05657644609396216,14115.0,STOP_LOSS,0.7563794968452207,2.5,TRENDING,LOW,0.8,"{'price': 17675.2, 'rsi': 46.96682928801742, 'macd': 11.847538468755374, 'atr_pct': 0.11095045196498196, 'bb_position': 0.3290886944253427, 'ema_distance': 0.047952677721166216, 'trend_strength': 0.4772855425051709, 'hour': 14, 'day_of_week': 4}","{'price': 17618.1, 'rsi': 27.987309370402926, 'macd': -58.56618210357192, 'atr_pct': 0.28025155947576347, 'bb_position': -0.03952324083594817, 'ema_distance': 0.34708567133630414, 'trend_strength': 0.8847886469297045, 'hour': 9, 'day_of_week': 0}"
157,trend_following,SELL,17575.8,17565.8,750.0,10.0,0.05689641438796527,240.0,STOP_LOSS,0.5797211809554016,2.5,TRENDING,NORMAL,0.8,"{'price': 17575.8, 'rsi': 58.26257385957374, 'macd': -37.10064455203974, 'atr_pct': 0.21734430296203147, 'bb_position': 0.8188545377017574, 'ema_distance': 0.13881827962746177, 'trend_strength': 0.5174110410055984, 'hour': 9, 'day_of_week': 1}","{'price': 17568.5, 'rsi': 60.71338137336088, 'macd': -1.6250427162303822, 'atr_pct': 0.23855601949918337, 'bb_position': 0.8716072981652148, 'ema_distance': 0.06442615408122708, 'trend_strength': 0.573075709674763, 'hour': 13, 'day_of_week': 1}"
158,trend_following,SELL,17530.2,17588.55,-4376.249999999891,-58.349999999998545,-0.3328541602491617,1335.0,STOP_LOSS,0.5551361892463889,2.5,TRENDING,NORMAL,0.8,"{'price': 17530.2, 'rsi': 55.19738048308155, 'macd': -25.576445178947324, 'atr_pct': 0.29225076072801565, 'bb_position': 0.7997715061365239, 'ema_distance': 0.08518767152188848, 'trend_strength': 0.7006411813734519, 'hour': 12, 'day_of_week': 1}","{'price': 17614.35, 'rsi': 61.59757185218108, 'macd': 14.602442656920175, 'atr_pct': 0.2379147845770189, 'bb_position': 1.0793884634409074, 'ema_distance': 0.09673796015050735, 'trend_strength': 0.30369739640000587, 'hour': 11, 'day_of_week': 2}"
159,trend_following,BUY,17672.2,17637.7,-7762.5,-34.5,-0.1952218739036453,30.0,STOP_LOSS,0.9892393433493348,2.5,TRENDING,LOW,0.8,"{'price': 17672.2, 'rsi': 42.929889532880374, 'macd': 21.117138404217258, 'atr_pct': 0.13380579990849342, 'bb_position': 0.20797604917895665, 'ema_distance': 0.0844380207697642, 'trend_strength': 0.37034327255468746, 'hour': 14, 'day_of_week': 3}","{'price': 17560.75, 'rsi': 33.22102687203177, 'macd': 5.371390113414236, 'atr_pct': 0.16666632770728698, 'bb_position': -0.3877497393171618, 'ema_distance': 0.029581570449438536, 'trend_strength': 0.44561117020972474, 'hour': 14, 'day_of_week': 3}"
160,trend_following,BUY,17652.9,17613.95,-5842.500000000109,-38.95000000000073,-0.22064363362394127,15.0,STOP_LOSS,0.7445579212262281,2.5,TRENDING,LOW,0.8,"{'price': 17652.9, 'rsi': 45.58748942446273, 'macd': 16.515708988696133, 'atr_pct': 0.1437845501710371, 'bb_position': 0.023240499659278956, 'ema_distance': 0.05207216429030152, 'trend_strength': 0.40293679462442933, 'hour': 14, 'day_of_week': 3}","{'price': 17560.75, 'rsi': 33.22102687203177, 'macd': 5.371390113414236, 'atr_pct': 0.16666632770728698, 'bb_position': -0.3877497393171618, 'ema_distance': 0.029581570449438536, 'trend_strength': 0.44561117020972474, 'hour': 14, 'day_of_week': 3}"
161,trend_following,SELL,17624.25,17614.25,750.0,10.0,0.056740003120700176,5805.0,STOP_LOSS,0.7931965598726345,2.5,TRENDING,NORMAL,0.8,"{'price': 17624.25, 'rsi': 69.47680003666272, 'macd': -9.84764360322879, 'atr_pct': 0.222542397954117, 'bb_position': 0.5525933969569216, 'ema_distance': 0.05143667765274638, 'trend_strength': 0.30309269884920303, 'hour': 12, 'day_of_week': 4}","{'price': 17620.15, 'rsi': 99.99915254955467, 'macd': 56.922134415606706, 'atr_pct': 0.12660018704235243, 'bb_position': 0.8273779366078755, 'ema_distance': 0.35349282849305047, 'trend_strength': 0.13005921661501474, 'hour': 12, 'day_of_week': 1}"
162,trend_following,SELL,17624.4,17614.4,750.0,10.0,0.0567395202106171,5790.0,STOP_LOSS,0.7328922230092262,2.5,NEUTRAL,NORMAL,0.8,"{'price': 17624.4, 'rsi': 66.45651964769198, 'macd': -8.072894682994956, 'atr_pct': 0.22399952014577218, 'bb_position': 0.5748846351728208, 'ema_distance': 0.03755182858252789, 'trend_strength': 0.25589979738140584, 'hour': 12, 'day_of_week': 4}","{'price': 17620.15, 'rsi': 99.99915254955467, 'macd': 56.922134415606706, 'atr_pct': 0.12660018704235243, 'bb_position': 0.8273779366078755, 'ema_distance': 0.35349282849305047, 'trend_strength': 0.13005921661501474, 'hour': 12, 'day_of_week': 1}"
163,trend_following,SELL,17555.25,17545.25,750.0,10.0,0.05696301676136768,4185.0,STOP_LOSS,0.8600952824142265,2.5,TRENDING,NORMAL,0.8,"{'price': 17555.25, 'rsi': 50.05809730621067, 'macd': -17.965947399068682, 'atr_pct': 0.24587679306352883, 'bb_position': 0.7414012420825209, 'ema_distance': 0.05948694975047928, 'trend_strength': 0.5489168292559355, 'hour': 12, 'day_of_week': 4}","{'price': 17634.5, 'rsi': 62.24170543123748, 'macd': 9.083165898555308, 'atr_pct': 0.1903735777676065, 'bb_position': 0.9760839959193762, 'ema_distance': 0.07530889495351432, 'trend_strength': 0.44761839638492273, 'hour': 9, 'day_of_week': 0}"
164,trend_following,SELL,17571.65,17561.65,750.0,10.0,0.05690985194902016,4170.0,STOP_LOSS,0.7008902865722987,2.5,TRENDING,NORMAL,0.8,"{'price': 17571.65, 'rsi': 56.612059331272334, 'macd': -14.063443498856941, 'atr_pct': 0.24022055006623633, 'bb_position': 0.9416347158736699, 'ema_distance': 0.0337552162975793, 'trend_strength': 0.5011263175097461, 'hour': 12, 'day_of_week': 4}","{'price': 17634.5, 'rsi': 62.24170543123748, 'macd': 9.083165898555308, 'atr_pct': 0.1903735777676065, 'bb_position': 0.9760839959193762, 'ema_distance': 0.07530889495351432, 'trend_strength': 0.44761839638492273, 'hour': 9, 'day_of_week': 0}"
165,trend_following,BUY,17641.15,17629.7,-4293.750000000273,-11.450000000000728,-0.0649050657128403,15.0,STOP_LOSS,0.7266607977005026,2.5,TRENDING,NORMAL,0.8,"{'price': 17641.15, 'rsi': 48.176206091417654, 'macd': 14.341487038269406, 'atr_pct': 0.18570622825447686, 'bb_position': 0.19425822088697392, 'ema_distance': 0.05962202756682014, 'trend_strength': 0.45142141839648525, 'hour': 10, 'day_of_week': 1}","{'price': 17600.6, 'rsi': 40.713844835623455, 'macd': 7.96355649355246, 'atr_pct': 0.20054105298358543, 'bb_position': -0.16569652544333363, 'ema_distance': 0.012010542087926, 'trend_strength': 0.405687967288735, 'hour': 10, 'day_of_week': 1}"
166,trend_following,BUY,17600.6,17588.5,-2722.4999999996726,-12.099999999998545,-0.06874765632988958,1410.0,STOP_LOSS,0.43842837244650634,2.5,TRENDING,NORMAL,0.8,"{'price': 17600.6, 'rsi': 40.713844835623455, 'macd': 7.96355649355246, 'atr_pct': 0.20054105298358543, 'bb_position': -0.16569652544333363, 'ema_distance': 0.012010542087926, 'trend_strength': 0.405687967288735, 'hour': 10, 'day_of_week': 1}","{'price': 17568.35, 'rsi': 18.150171513340496, 'macd': -17.90717710691024, 'atr_pct': 0.219042441988823, 'bb_position': -0.040575514073158736, 'ema_distance': 0.14531122107414218, 'trend_strength': 0.3797780487560777, 'hour': 9, 'day_of_week': 2}"
